"id","amascat","biscat","amas_learn","amas_eval","amas","bis_ATT","bis_MTR","bis_NPL","bis","mathtask","value","difficulty","subject","stat"
633,"lo","hi",1,1.25,1.11111111111111,1.75,1.54545454545455,3,2.13333333333333,"hardverbalcorrect",3,"hard","verbal","correct"
634,"hi","hi",2.8,3.25,3,2.75,2.27272727272727,2.72727272727273,2.56666666666667,"hardverbalcorrect",3,"hard","verbal","correct"
635,"lo","hi",1,1,1,2.75,2.90909090909091,2.27272727272727,2.63333333333333,"hardverbalcorrect",6,"hard","verbal","correct"
636,"hi","hi",3.2,4,3.55555555555556,2.5,2.09090909090909,2,2.16666666666667,"hardverbalcorrect",7,"hard","verbal","correct"
637,"hi","lo",2.4,4.25,3.22222222222222,2.375,1.54545454545455,1.90909090909091,1.9,"hardverbalcorrect",6,"hard","verbal","correct"
638,"lo","hi",1.2,2.25,1.66666666666667,2.375,2.18181818181818,2.18181818181818,2.23333333333333,"hardverbalcorrect",5,"hard","verbal","correct"
640,"lo","lo",1,3.5,2.11111111111111,2.125,1.63636363636364,2.36363636363636,2.03333333333333,"hardverbalcorrect",7,"hard","verbal","correct"
641,"lo","lo",1.6,2.25,1.88888888888889,2.125,2.09090909090909,2.09090909090909,2.1,"hardverbalcorrect",7,"hard","verbal","correct"
642,"hi","hi",1.8,3.75,2.66666666666667,2.125,2,2.54545454545455,2.23333333333333,"hardverbalcorrect",5,"hard","verbal","correct"
643,"lo","lo",1,2.5,1.66666666666667,1.5,1.72727272727273,1.81818181818182,1.7,"hardverbalcorrect",7,"hard","verbal","correct"
644,"hi","lo",2.6,4.5,3.44444444444444,1.25,1.36363636363636,1.45454545454545,1.36666666666667,"hardverbalcorrect",3,"hard","verbal","correct"
645,"lo","lo",1,2,1.44444444444444,1.75,1.90909090909091,2.54545454545455,2.1,"hardverbalcorrect",4,"hard","verbal","correct"
646,"lo","lo",1.4,2.5,1.88888888888889,1.75,1.54545454545455,2.18181818181818,1.83333333333333,"hardverbalcorrect",6,"hard","verbal","correct"
647,"hi","lo",1.8,5,3.22222222222222,2.25,2.18181818181818,1.45454545454545,1.93333333333333,"hardverbalcorrect",7,"hard","verbal","correct"
648,"hi","lo",2.8,3.25,3,1.5,1.36363636363636,2.45454545454545,1.8,"hardverbalcorrect",7,"hard","verbal","correct"
649,"hi","hi",1.4,4.5,2.77777777777778,2.125,2.09090909090909,2.72727272727273,2.33333333333333,"hardverbalcorrect",6,"hard","verbal","correct"
650,"lo","lo",1,2.5,1.66666666666667,1.5,1.36363636363636,2,1.63333333333333,"hardverbalcorrect",6,"hard","verbal","correct"
651,"lo","lo",1,1.5,1.22222222222222,1.5,1.81818181818182,1.18181818181818,1.5,"hardverbalcorrect",6,"hard","verbal","correct"
652,"hi","lo",1.6,3.5,2.44444444444444,2.25,1.72727272727273,2.27272727272727,2.06666666666667,"hardverbalcorrect",5,"hard","verbal","correct"
653,"lo","hi",1,1.25,1.11111111111111,2.875,2.27272727272727,2.54545454545455,2.53333333333333,"hardverbalcorrect",5,"hard","verbal","correct"
654,"lo","hi",1,2.75,1.77777777777778,2.375,2.09090909090909,2.36363636363636,2.26666666666667,"hardverbalcorrect",3,"hard","verbal","correct"
655,"lo","lo",1,2.5,1.66666666666667,2,1.54545454545455,1.54545454545455,1.66666666666667,"hardverbalcorrect",5,"hard","verbal","correct"
602,"hi","lo",2.4,3.75,3,1.75,1.54545454545455,1.54545454545455,1.6,"mathcorrectdif",6,NA,"math","correctdiff"
603,"hi","hi",3,3,3,2.75,2.45454545454545,2.27272727272727,2.46666666666667,"mathcorrectdif",2,NA,"math","correctdiff"
604,"hi","hi",2,3.5,2.66666666666667,2.625,1.72727272727273,2.18181818181818,2.13333333333333,"mathcorrectdif",6,NA,"math","correctdiff"
605,"lo","lo",1,2.5,1.66666666666667,1.875,1.54545454545455,2.27272727272727,1.9,"mathcorrectdif",3,NA,"math","correctdiff"
606,"lo","hi",1.6,2.25,1.88888888888889,2.125,1.90909090909091,2.45454545454545,2.16666666666667,"mathcorrectdif",2,NA,"math","correctdiff"
607,"hi","lo",2.2,3.75,2.88888888888889,2,1.72727272727273,2.27272727272727,2,"mathcorrectdif",4,NA,"math","correctdiff"
608,"hi","lo",2.8,3.75,3.22222222222222,1.75,1.72727272727273,2.45454545454545,2,"mathcorrectdif",4,NA,"math","correctdiff"
609,"hi","hi",3.4,3.75,3.55555555555556,2.625,2.45454545454545,2.27272727272727,2.43333333333333,"mathcorrectdif",2,NA,"math","correctdiff"
610,"lo","lo",1,2.5,1.66666666666667,2.125,1.27272727272727,2.09090909090909,1.8,"mathcorrectdif",2,NA,"math","correctdiff"
611,"lo","lo",1.4,2.25,1.77777777777778,1.625,1.54545454545455,2,1.73333333333333,"mathcorrectdif",2,NA,"math","correctdiff"
612,"lo","lo",1,1.25,1.11111111111111,1.875,2,2.18181818181818,2.03333333333333,"mathcorrectdif",3,NA,"math","correctdiff"
613,"lo","hi",1,1,1,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"mathcorrectdif",4,NA,"math","correctdiff"
614,"lo","lo",1,1.75,1.33333333333333,1.875,1.81818181818182,1.63636363636364,1.76666666666667,"mathcorrectdif",5,NA,"math","correctdiff"
615,"lo","hi",1.4,3,2.11111111111111,3,2.18181818181818,1.45454545454545,2.13333333333333,"mathcorrectdif",4,NA,"math","correctdiff"
616,"lo","lo",1,1.5,1.22222222222222,2.25,2,2.09090909090909,2.1,"mathcorrectdif",3,NA,"math","correctdiff"
617,"hi","lo",3,5,3.88888888888889,2.125,1.72727272727273,1.90909090909091,1.9,"mathcorrectdif",2,NA,"math","correctdiff"
618,"lo","lo",1,2,1.44444444444444,1.375,1.63636363636364,2.09090909090909,1.73333333333333,"mathcorrectdif",1,NA,"math","correctdiff"
619,"lo","hi",1.2,1,1.11111111111111,2.875,1.90909090909091,2.45454545454545,2.36666666666667,"mathcorrectdif",3,NA,"math","correctdiff"
620,"hi","lo",4.8,4.75,4.77777777777778,2.25,1.45454545454545,2.18181818181818,1.93333333333333,"mathcorrectdif",2,NA,"math","correctdiff"
621,"lo","hi",1,3,1.88888888888889,1.625,2.36363636363636,2.72727272727273,2.3,"mathcorrectdif",3,NA,"math","correctdiff"
622,"hi","hi",2.4,4.25,3.22222222222222,2.625,2.36363636363636,2.45454545454545,2.46666666666667,"mathcorrectdif",1,NA,"math","correctdiff"
625,"lo","lo",1,3.25,2,1.875,1.54545454545455,2.36363636363636,1.93333333333333,"mathcorrectdif",3,NA,"math","correctdiff"
626,"hi","hi",2.8,3,2.88888888888889,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"mathcorrectdif",1,NA,"math","correctdiff"
627,"hi","lo",2.2,4.25,3.11111111111111,1.625,1.45454545454545,2,1.7,"mathcorrectdif",2,NA,"math","correctdiff"
628,"hi","lo",1.6,3.25,2.33333333333333,1.5,1.90909090909091,2.18181818181818,1.9,"mathcorrectdif",4,NA,"math","correctdiff"
629,"hi","hi",2.8,3,2.88888888888889,2,2.18181818181818,2.81818181818182,2.36666666666667,"mathcorrectdif",3,NA,"math","correctdiff"
630,"hi","hi",3.6,4.5,4,2.375,2,2.45454545454545,2.26666666666667,"mathcorrectdif",5,NA,"math","correctdiff"
631,"hi","hi",3.4,4,3.66666666666667,2.5,2.36363636363636,2.81818181818182,2.56666666666667,"mathcorrectdif",-4,NA,"math","correctdiff"
632,"hi","lo",3,3,3,1.75,1.27272727272727,3.18181818181818,2.1,"mathcorrectdif",2,NA,"math","correctdiff"
633,"lo","hi",1,1.25,1.11111111111111,1.75,1.54545454545455,3,2.13333333333333,"mathcorrectdif",-1,NA,"math","correctdiff"
634,"hi","hi",2.8,3.25,3,2.75,2.27272727272727,2.72727272727273,2.56666666666667,"mathcorrectdif",6,NA,"math","correctdiff"
635,"lo","hi",1,1,1,2.75,2.90909090909091,2.27272727272727,2.63333333333333,"mathcorrectdif",3,NA,"math","correctdiff"
636,"hi","hi",3.2,4,3.55555555555556,2.5,2.09090909090909,2,2.16666666666667,"mathcorrectdif",3,NA,"math","correctdiff"
637,"hi","lo",2.4,4.25,3.22222222222222,2.375,1.54545454545455,1.90909090909091,1.9,"mathcorrectdif",2,NA,"math","correctdiff"
638,"lo","hi",1.2,2.25,1.66666666666667,2.375,2.18181818181818,2.18181818181818,2.23333333333333,"mathcorrectdif",4,NA,"math","correctdiff"
640,"lo","lo",1,3.5,2.11111111111111,2.125,1.63636363636364,2.36363636363636,2.03333333333333,"mathcorrectdif",2,NA,"math","correctdiff"
641,"lo","lo",1.6,2.25,1.88888888888889,2.125,2.09090909090909,2.09090909090909,2.1,"mathcorrectdif",4,NA,"math","correctdiff"
642,"hi","hi",1.8,3.75,2.66666666666667,2.125,2,2.54545454545455,2.23333333333333,"mathcorrectdif",3,NA,"math","correctdiff"
643,"lo","lo",1,2.5,1.66666666666667,1.5,1.72727272727273,1.81818181818182,1.7,"mathcorrectdif",4,NA,"math","correctdiff"
644,"hi","lo",2.6,4.5,3.44444444444444,1.25,1.36363636363636,1.45454545454545,1.36666666666667,"mathcorrectdif",2,NA,"math","correctdiff"
645,"lo","lo",1,2,1.44444444444444,1.75,1.90909090909091,2.54545454545455,2.1,"mathcorrectdif",3,NA,"math","correctdiff"
646,"lo","lo",1.4,2.5,1.88888888888889,1.75,1.54545454545455,2.18181818181818,1.83333333333333,"mathcorrectdif",8,NA,"math","correctdiff"
647,"hi","lo",1.8,5,3.22222222222222,2.25,2.18181818181818,1.45454545454545,1.93333333333333,"mathcorrectdif",5,NA,"math","correctdiff"
648,"hi","lo",2.8,3.25,3,1.5,1.36363636363636,2.45454545454545,1.8,"mathcorrectdif",2,NA,"math","correctdiff"
649,"hi","hi",1.4,4.5,2.77777777777778,2.125,2.09090909090909,2.72727272727273,2.33333333333333,"mathcorrectdif",0,NA,"math","correctdiff"
650,"lo","lo",1,2.5,1.66666666666667,1.5,1.36363636363636,2,1.63333333333333,"mathcorrectdif",2,NA,"math","correctdiff"
651,"lo","lo",1,1.5,1.22222222222222,1.5,1.81818181818182,1.18181818181818,1.5,"mathcorrectdif",5,NA,"math","correctdiff"
652,"hi","lo",1.6,3.5,2.44444444444444,2.25,1.72727272727273,2.27272727272727,2.06666666666667,"mathcorrectdif",2,NA,"math","correctdiff"
653,"lo","hi",1,1.25,1.11111111111111,2.875,2.27272727272727,2.54545454545455,2.53333333333333,"mathcorrectdif",1,NA,"math","correctdiff"
654,"lo","hi",1,2.75,1.77777777777778,2.375,2.09090909090909,2.36363636363636,2.26666666666667,"mathcorrectdif",5,NA,"math","correctdiff"
655,"lo","lo",1,2.5,1.66666666666667,2,1.54545454545455,1.54545454545455,1.66666666666667,"mathcorrectdif",3,NA,"math","correctdiff"
602,"hi","lo",2.4,3.75,3,1.75,1.54545454545455,1.54545454545455,1.6,"verbalcorrectdif",3,NA,"verbal","correctdiff"
603,"hi","hi",3,3,3,2.75,2.45454545454545,2.27272727272727,2.46666666666667,"verbalcorrectdif",0,NA,"verbal","correctdiff"
604,"hi","hi",2,3.5,2.66666666666667,2.625,1.72727272727273,2.18181818181818,2.13333333333333,"verbalcorrectdif",1,NA,"verbal","correctdiff"
605,"lo","lo",1,2.5,1.66666666666667,1.875,1.54545454545455,2.27272727272727,1.9,"verbalcorrectdif",2,NA,"verbal","correctdiff"
606,"lo","hi",1.6,2.25,1.88888888888889,2.125,1.90909090909091,2.45454545454545,2.16666666666667,"verbalcorrectdif",1,NA,"verbal","correctdiff"
607,"hi","lo",2.2,3.75,2.88888888888889,2,1.72727272727273,2.27272727272727,2,"verbalcorrectdif",4,NA,"verbal","correctdiff"
608,"hi","lo",2.8,3.75,3.22222222222222,1.75,1.72727272727273,2.45454545454545,2,"verbalcorrectdif",1,NA,"verbal","correctdiff"
609,"hi","hi",3.4,3.75,3.55555555555556,2.625,2.45454545454545,2.27272727272727,2.43333333333333,"verbalcorrectdif",3,NA,"verbal","correctdiff"
610,"lo","lo",1,2.5,1.66666666666667,2.125,1.27272727272727,2.09090909090909,1.8,"verbalcorrectdif",0,NA,"verbal","correctdiff"
611,"lo","lo",1.4,2.25,1.77777777777778,1.625,1.54545454545455,2,1.73333333333333,"verbalcorrectdif",0,NA,"verbal","correctdiff"
612,"lo","lo",1,1.25,1.11111111111111,1.875,2,2.18181818181818,2.03333333333333,"verbalcorrectdif",2,NA,"verbal","correctdiff"
613,"lo","hi",1,1,1,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"verbalcorrectdif",3,NA,"verbal","correctdiff"
614,"lo","lo",1,1.75,1.33333333333333,1.875,1.81818181818182,1.63636363636364,1.76666666666667,"verbalcorrectdif",1,NA,"verbal","correctdiff"
615,"lo","hi",1.4,3,2.11111111111111,3,2.18181818181818,1.45454545454545,2.13333333333333,"verbalcorrectdif",2,NA,"verbal","correctdiff"
616,"lo","lo",1,1.5,1.22222222222222,2.25,2,2.09090909090909,2.1,"verbalcorrectdif",4,NA,"verbal","correctdiff"
617,"hi","lo",3,5,3.88888888888889,2.125,1.72727272727273,1.90909090909091,1.9,"verbalcorrectdif",1,NA,"verbal","correctdiff"
618,"lo","lo",1,2,1.44444444444444,1.375,1.63636363636364,2.09090909090909,1.73333333333333,"verbalcorrectdif",3,NA,"verbal","correctdiff"
619,"lo","hi",1.2,1,1.11111111111111,2.875,1.90909090909091,2.45454545454545,2.36666666666667,"verbalcorrectdif",3,NA,"verbal","correctdiff"
620,"hi","lo",4.8,4.75,4.77777777777778,2.25,1.45454545454545,2.18181818181818,1.93333333333333,"verbalcorrectdif",3,NA,"verbal","correctdiff"
621,"lo","hi",1,3,1.88888888888889,1.625,2.36363636363636,2.72727272727273,2.3,"verbalcorrectdif",1,NA,"verbal","correctdiff"
622,"hi","hi",2.4,4.25,3.22222222222222,2.625,2.36363636363636,2.45454545454545,2.46666666666667,"verbalcorrectdif",0,NA,"verbal","correctdiff"
625,"lo","lo",1,3.25,2,1.875,1.54545454545455,2.36363636363636,1.93333333333333,"verbalcorrectdif",0,NA,"verbal","correctdiff"
626,"hi","hi",2.8,3,2.88888888888889,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"verbalcorrectdif",3,NA,"verbal","correctdiff"
627,"hi","lo",2.2,4.25,3.11111111111111,1.625,1.45454545454545,2,1.7,"verbalcorrectdif",4,NA,"verbal","correctdiff"
628,"hi","lo",1.6,3.25,2.33333333333333,1.5,1.90909090909091,2.18181818181818,1.9,"verbalcorrectdif",0,NA,"verbal","correctdiff"
629,"hi","hi",2.8,3,2.88888888888889,2,2.18181818181818,2.81818181818182,2.36666666666667,"verbalcorrectdif",1,NA,"verbal","correctdiff"
630,"hi","hi",3.6,4.5,4,2.375,2,2.45454545454545,2.26666666666667,"verbalcorrectdif",3,NA,"verbal","correctdiff"
631,"hi","hi",3.4,4,3.66666666666667,2.5,2.36363636363636,2.81818181818182,2.56666666666667,"verbalcorrectdif",2,NA,"verbal","correctdiff"
632,"hi","lo",3,3,3,1.75,1.27272727272727,3.18181818181818,2.1,"verbalcorrectdif",2,NA,"verbal","correctdiff"
633,"lo","hi",1,1.25,1.11111111111111,1.75,1.54545454545455,3,2.13333333333333,"verbalcorrectdif",3,NA,"verbal","correctdiff"
634,"hi","hi",2.8,3.25,3,2.75,2.27272727272727,2.72727272727273,2.56666666666667,"verbalcorrectdif",5,NA,"verbal","correctdiff"
635,"lo","hi",1,1,1,2.75,2.90909090909091,2.27272727272727,2.63333333333333,"verbalcorrectdif",2,NA,"verbal","correctdiff"
636,"hi","hi",3.2,4,3.55555555555556,2.5,2.09090909090909,2,2.16666666666667,"verbalcorrectdif",1,NA,"verbal","correctdiff"
637,"hi","lo",2.4,4.25,3.22222222222222,2.375,1.54545454545455,1.90909090909091,1.9,"verbalcorrectdif",1,NA,"verbal","correctdiff"
638,"lo","hi",1.2,2.25,1.66666666666667,2.375,2.18181818181818,2.18181818181818,2.23333333333333,"verbalcorrectdif",3,NA,"verbal","correctdiff"
640,"lo","lo",1,3.5,2.11111111111111,2.125,1.63636363636364,2.36363636363636,2.03333333333333,"verbalcorrectdif",0,NA,"verbal","correctdiff"
641,"lo","lo",1.6,2.25,1.88888888888889,2.125,2.09090909090909,2.09090909090909,2.1,"verbalcorrectdif",1,NA,"verbal","correctdiff"
642,"hi","hi",1.8,3.75,2.66666666666667,2.125,2,2.54545454545455,2.23333333333333,"verbalcorrectdif",3,NA,"verbal","correctdiff"
643,"lo","lo",1,2.5,1.66666666666667,1.5,1.72727272727273,1.81818181818182,1.7,"verbalcorrectdif",1,NA,"verbal","correctdiff"
644,"hi","lo",2.6,4.5,3.44444444444444,1.25,1.36363636363636,1.45454545454545,1.36666666666667,"verbalcorrectdif",5,NA,"verbal","correctdiff"
645,"lo","lo",1,2,1.44444444444444,1.75,1.90909090909091,2.54545454545455,2.1,"verbalcorrectdif",4,NA,"verbal","correctdiff"
646,"lo","lo",1.4,2.5,1.88888888888889,1.75,1.54545454545455,2.18181818181818,1.83333333333333,"verbalcorrectdif",2,NA,"verbal","correctdiff"
647,"hi","lo",1.8,5,3.22222222222222,2.25,2.18181818181818,1.45454545454545,1.93333333333333,"verbalcorrectdif",1,NA,"verbal","correctdiff"
648,"hi","lo",2.8,3.25,3,1.5,1.36363636363636,2.45454545454545,1.8,"verbalcorrectdif",1,NA,"verbal","correctdiff"
649,"hi","hi",1.4,4.5,2.77777777777778,2.125,2.09090909090909,2.72727272727273,2.33333333333333,"verbalcorrectdif",2,NA,"verbal","correctdiff"
650,"lo","lo",1,2.5,1.66666666666667,1.5,1.36363636363636,2,1.63333333333333,"verbalcorrectdif",1,NA,"verbal","correctdiff"
651,"lo","lo",1,1.5,1.22222222222222,1.5,1.81818181818182,1.18181818181818,1.5,"verbalcorrectdif",2,NA,"verbal","correctdiff"
652,"hi","lo",1.6,3.5,2.44444444444444,2.25,1.72727272727273,2.27272727272727,2.06666666666667,"verbalcorrectdif",3,NA,"verbal","correctdiff"
653,"lo","hi",1,1.25,1.11111111111111,2.875,2.27272727272727,2.54545454545455,2.53333333333333,"verbalcorrectdif",3,NA,"verbal","correctdiff"
654,"lo","hi",1,2.75,1.77777777777778,2.375,2.09090909090909,2.36363636363636,2.26666666666667,"verbalcorrectdif",3,NA,"verbal","correctdiff"
655,"lo","lo",1,2.5,1.66666666666667,2,1.54545454545455,1.54545454545455,1.66666666666667,"verbalcorrectdif",3,NA,"verbal","correctdiff"
602,"hi","lo",2.4,3.75,3,1.75,1.54545454545455,1.54545454545455,1.6,"mathtimediff",1288.8,NA,"math","timediff"
603,"hi","hi",3,3,3,2.75,2.45454545454545,2.27272727272727,2.46666666666667,"mathtimediff",777.1625,NA,"math","timediff"
604,"hi","hi",2,3.5,2.66666666666667,2.625,1.72727272727273,2.18181818181818,2.13333333333333,"mathtimediff",1662.0125,NA,"math","timediff"
605,"lo","lo",1,2.5,1.66666666666667,1.875,1.54545454545455,2.27272727272727,1.9,"mathtimediff",770.65,NA,"math","timediff"
606,"lo","hi",1.6,2.25,1.88888888888889,2.125,1.90909090909091,2.45454545454545,2.16666666666667,"mathtimediff",2442.6125,NA,"math","timediff"
607,"hi","lo",2.2,3.75,2.88888888888889,2,1.72727272727273,2.27272727272727,2,"mathtimediff",1685.55,NA,"math","timediff"
608,"hi","lo",2.8,3.75,3.22222222222222,1.75,1.72727272727273,2.45454545454545,2,"mathtimediff",-637.7125,NA,"math","timediff"
609,"hi","hi",3.4,3.75,3.55555555555556,2.625,2.45454545454545,2.27272727272727,2.43333333333333,"mathtimediff",-1039.1125,NA,"math","timediff"
610,"lo","lo",1,2.5,1.66666666666667,2.125,1.27272727272727,2.09090909090909,1.8,"mathtimediff",1835.925,NA,"math","timediff"
611,"lo","lo",1.4,2.25,1.77777777777778,1.625,1.54545454545455,2,1.73333333333333,"mathtimediff",566.1375,NA,"math","timediff"
612,"lo","lo",1,1.25,1.11111111111111,1.875,2,2.18181818181818,2.03333333333333,"mathtimediff",1987.525,NA,"math","timediff"
613,"lo","hi",1,1,1,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"mathtimediff",1302.925,NA,"math","timediff"
614,"lo","lo",1,1.75,1.33333333333333,1.875,1.81818181818182,1.63636363636364,1.76666666666667,"mathtimediff",2197.2,NA,"math","timediff"
615,"lo","hi",1.4,3,2.11111111111111,3,2.18181818181818,1.45454545454545,2.13333333333333,"mathtimediff",1227.6625,NA,"math","timediff"
616,"lo","lo",1,1.5,1.22222222222222,2.25,2,2.09090909090909,2.1,"mathtimediff",1825.9125,NA,"math","timediff"
617,"hi","lo",3,5,3.88888888888889,2.125,1.72727272727273,1.90909090909091,1.9,"mathtimediff",-920.025,NA,"math","timediff"
618,"lo","lo",1,2,1.44444444444444,1.375,1.63636363636364,2.09090909090909,1.73333333333333,"mathtimediff",1759.9375,NA,"math","timediff"
619,"lo","hi",1.2,1,1.11111111111111,2.875,1.90909090909091,2.45454545454545,2.36666666666667,"mathtimediff",1849.2,NA,"math","timediff"
620,"hi","lo",4.8,4.75,4.77777777777778,2.25,1.45454545454545,2.18181818181818,1.93333333333333,"mathtimediff",-106.125,NA,"math","timediff"
621,"lo","hi",1,3,1.88888888888889,1.625,2.36363636363636,2.72727272727273,2.3,"mathtimediff",2308.025,NA,"math","timediff"
622,"hi","hi",2.4,4.25,3.22222222222222,2.625,2.36363636363636,2.45454545454545,2.46666666666667,"mathtimediff",-870.1875,NA,"math","timediff"
625,"lo","lo",1,3.25,2,1.875,1.54545454545455,2.36363636363636,1.93333333333333,"mathtimediff",938.974999999999,NA,"math","timediff"
626,"hi","hi",2.8,3,2.88888888888889,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"mathtimediff",-1460.025,NA,"math","timediff"
627,"hi","lo",2.2,4.25,3.11111111111111,1.625,1.45454545454545,2,1.7,"mathtimediff",1232.975,NA,"math","timediff"
628,"hi","lo",1.6,3.25,2.33333333333333,1.5,1.90909090909091,2.18181818181818,1.9,"mathtimediff",1578.55,NA,"math","timediff"
629,"hi","hi",2.8,3,2.88888888888889,2,2.18181818181818,2.81818181818182,2.36666666666667,"mathtimediff",817.6,NA,"math","timediff"
630,"hi","hi",3.6,4.5,4,2.375,2,2.45454545454545,2.26666666666667,"mathtimediff",464.625,NA,"math","timediff"
631,"hi","hi",3.4,4,3.66666666666667,2.5,2.36363636363636,2.81818181818182,2.56666666666667,"mathtimediff",-1282.425,NA,"math","timediff"
632,"hi","lo",3,3,3,1.75,1.27272727272727,3.18181818181818,2.1,"mathtimediff",893.35,NA,"math","timediff"
633,"lo","hi",1,1.25,1.11111111111111,1.75,1.54545454545455,3,2.13333333333333,"mathtimediff",581.725,NA,"math","timediff"
634,"hi","hi",2.8,3.25,3,2.75,2.27272727272727,2.72727272727273,2.56666666666667,"mathtimediff",876.075,NA,"math","timediff"
635,"lo","hi",1,1,1,2.75,2.90909090909091,2.27272727272727,2.63333333333333,"mathtimediff",24.6624999999999,NA,"math","timediff"
636,"hi","hi",3.2,4,3.55555555555556,2.5,2.09090909090909,2,2.16666666666667,"mathtimediff",-68.75,NA,"math","timediff"
637,"hi","lo",2.4,4.25,3.22222222222222,2.375,1.54545454545455,1.90909090909091,1.9,"mathtimediff",1570.525,NA,"math","timediff"
638,"lo","hi",1.2,2.25,1.66666666666667,2.375,2.18181818181818,2.18181818181818,2.23333333333333,"mathtimediff",1428.0125,NA,"math","timediff"
640,"lo","lo",1,3.5,2.11111111111111,2.125,1.63636363636364,2.36363636363636,2.03333333333333,"mathtimediff",479.6125,NA,"math","timediff"
641,"lo","lo",1.6,2.25,1.88888888888889,2.125,2.09090909090909,2.09090909090909,2.1,"mathtimediff",772.025,NA,"math","timediff"
642,"hi","hi",1.8,3.75,2.66666666666667,2.125,2,2.54545454545455,2.23333333333333,"mathtimediff",202.7,NA,"math","timediff"
643,"lo","lo",1,2.5,1.66666666666667,1.5,1.72727272727273,1.81818181818182,1.7,"mathtimediff",1970.3125,NA,"math","timediff"
644,"hi","lo",2.6,4.5,3.44444444444444,1.25,1.36363636363636,1.45454545454545,1.36666666666667,"mathtimediff",294.1375,NA,"math","timediff"
645,"lo","lo",1,2,1.44444444444444,1.75,1.90909090909091,2.54545454545455,2.1,"mathtimediff",1136.5625,NA,"math","timediff"
646,"lo","lo",1.4,2.5,1.88888888888889,1.75,1.54545454545455,2.18181818181818,1.83333333333333,"mathtimediff",1854.9875,NA,"math","timediff"
647,"hi","lo",1.8,5,3.22222222222222,2.25,2.18181818181818,1.45454545454545,1.93333333333333,"mathtimediff",1337.275,NA,"math","timediff"
648,"hi","lo",2.8,3.25,3,1.5,1.36363636363636,2.45454545454545,1.8,"mathtimediff",2480.525,NA,"math","timediff"
649,"hi","hi",1.4,4.5,2.77777777777778,2.125,2.09090909090909,2.72727272727273,2.33333333333333,"mathtimediff",-250.475,NA,"math","timediff"
650,"lo","lo",1,2.5,1.66666666666667,1.5,1.36363636363636,2,1.63333333333333,"mathtimediff",1655.3125,NA,"math","timediff"
651,"lo","lo",1,1.5,1.22222222222222,1.5,1.81818181818182,1.18181818181818,1.5,"mathtimediff",1166.1875,NA,"math","timediff"
652,"hi","lo",1.6,3.5,2.44444444444444,2.25,1.72727272727273,2.27272727272727,2.06666666666667,"mathtimediff",1013.5,NA,"math","timediff"
653,"lo","hi",1,1.25,1.11111111111111,2.875,2.27272727272727,2.54545454545455,2.53333333333333,"mathtimediff",1870,NA,"math","timediff"
654,"lo","hi",1,2.75,1.77777777777778,2.375,2.09090909090909,2.36363636363636,2.26666666666667,"mathtimediff",1499.1625,NA,"math","timediff"
655,"lo","lo",1,2.5,1.66666666666667,2,1.54545454545455,1.54545454545455,1.66666666666667,"mathtimediff",560.9,NA,"math","timediff"
602,"hi","lo",2.4,3.75,3,1.75,1.54545454545455,1.54545454545455,1.6,"verbaltimediff",1115.0875,NA,"verbal","timediff"
603,"hi","hi",3,3,3,2.75,2.45454545454545,2.27272727272727,2.46666666666667,"verbaltimediff",1127.4875,NA,"verbal","timediff"
604,"hi","hi",2,3.5,2.66666666666667,2.625,1.72727272727273,2.18181818181818,2.13333333333333,"verbaltimediff",1889.4875,NA,"verbal","timediff"
605,"lo","lo",1,2.5,1.66666666666667,1.875,1.54545454545455,2.27272727272727,1.9,"verbaltimediff",1436.3125,NA,"verbal","timediff"
606,"lo","hi",1.6,2.25,1.88888888888889,2.125,1.90909090909091,2.45454545454545,2.16666666666667,"verbaltimediff",1582.6125,NA,"verbal","timediff"
607,"hi","lo",2.2,3.75,2.88888888888889,2,1.72727272727273,2.27272727272727,2,"verbaltimediff",703.275,NA,"verbal","timediff"
608,"hi","lo",2.8,3.75,3.22222222222222,1.75,1.72727272727273,2.45454545454545,2,"verbaltimediff",1543.5875,NA,"verbal","timediff"
609,"hi","hi",3.4,3.75,3.55555555555556,2.625,2.45454545454545,2.27272727272727,2.43333333333333,"verbaltimediff",2427.825,NA,"verbal","timediff"
610,"lo","lo",1,2.5,1.66666666666667,2.125,1.27272727272727,2.09090909090909,1.8,"verbaltimediff",1426.85,NA,"verbal","timediff"
611,"lo","lo",1.4,2.25,1.77777777777778,1.625,1.54545454545455,2,1.73333333333333,"verbaltimediff",386.1,NA,"verbal","timediff"
612,"lo","lo",1,1.25,1.11111111111111,1.875,2,2.18181818181818,2.03333333333333,"verbaltimediff",1307.1625,NA,"verbal","timediff"
613,"lo","hi",1,1,1,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"verbaltimediff",141.575,NA,"verbal","timediff"
614,"lo","lo",1,1.75,1.33333333333333,1.875,1.81818181818182,1.63636363636364,1.76666666666667,"verbaltimediff",2337.3875,NA,"verbal","timediff"
615,"lo","hi",1.4,3,2.11111111111111,3,2.18181818181818,1.45454545454545,2.13333333333333,"verbaltimediff",1573.2625,NA,"verbal","timediff"
